what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283660416887
started,bundle,org.eclipse.mylyn.ide.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.ide.ui",1283660417197
opened,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.BreakpointView",1283660417214
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1283660427087
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283660433576
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283660523034
activated,perspective,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.JavaPerspective",1283660523184
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1283660525253
opened,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1283660526833
activated,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1283660526900
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283660602142
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283660897298
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283660897386
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283660898213
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283660898361
closed,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1283660898361
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283660901606
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283661840408
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1283661840428
opened,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1283661840616
activated,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1283661840717
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283661855182
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283662806862
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283662838717
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283662849169
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283662864003
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283662881882
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283662887056
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283662897723
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283662900469
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283662902414
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283662903871
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283662917334
activated,perspective,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugPerspective",1283662917462
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283662919031
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283662977786
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283662977989
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663011851
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663022984
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283663033163
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663034596
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663034679
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663035404
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663036785
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1283663040766
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663053123
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663068841
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1283663071338
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663074457
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663109042
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1283663122369
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663125592
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663134171
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663143129
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663147508
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1283663155657
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663160736
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663167123
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283663185705
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663187137
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663188026
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663189672
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663247296
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1283663252428
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663258757
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663281296
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1283663294096
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283663297745
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283663299304
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283663299416
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663311041
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1283663311062
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663313561
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663329915
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663330088
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663333355
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663333511
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663350058
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663350223
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283663363862
started,bundle,org.eclipse.mylyn.java.tasks,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.tasks",1283663403741
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1283663404126
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1283663408874
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1283663423681
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1283663425039
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663430344
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663430499
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1283663438168
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1283663439239
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283663455610
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283663456429
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663483495
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663483667
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663486670
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663493979
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283663496602
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1283663528862
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283663536708
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283663538242
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663583348
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663583545
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283663595505
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283663604826
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283663652606
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.window.activateEditor",1283663656767
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663668521
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663668684
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663675491
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.showInformation",1283663675500
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663685659
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283663697960
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283663698954
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283663702374
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283663713082
activated,perspective,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.JavaPerspective",1283663727646
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1283663730719
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1283663732577
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1283663732619
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283663737385
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1283663737385
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1283663746839
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283663797885
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283663853280
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1283663855555
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283663857130
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283663857210
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663965153
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663979356
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663984017
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663987603
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663996776
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283663999996
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283664003791
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283664021267
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283670061304
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283670063921
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1283701399400
activated,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1283701400627
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283701439989
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283701443041
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283702272900
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283702280336
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283702297311
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283702307375
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283702309534
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1283702334284
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283702335426
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1283702365569
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283702396908
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1283702418867
activated,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1283702419874
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283702421133
activated,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1283702422527
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283702423347
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283702424328
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283702424484
closed,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1283702424484
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1283702431559
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283702437539
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1283702460276
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283702463169
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1283702469917
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283702514137
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283702533759
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283702561690
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283702561847
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283702576895
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283702578470
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1283702590921
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1283702592165
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283702686749
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283714071972
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283714073472
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1283714084753
opened,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1283714084952
activated,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1283714085048
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283714101377
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283714102395
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283714104181
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283714105745
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283714107920
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283714115485
activated,perspective,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugPerspective",1283714115622
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283714119457
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283714163621
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283714164696
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283714176835
activated,perspective,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.JavaPerspective",1283714178437
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283718729587
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283718734815
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283740488535
closed,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1283740488535
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283740492983
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283740492983
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283740496435
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283740532430
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1283740535472
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283740535671
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283740535743
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283740539171
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283740631213
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1283740631232
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283740637552
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283740662474
executed,command,org.tigris.subversion.subclipse.ui,1.6.13,"org.tigris.subversion.subclipse.ui.commit",1283740662485
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283740663087
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283740665010
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283740674903
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283740691034
