what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.java.tasks,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.tasks",1282969036175
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1282969036299
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1282969039849
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1282969046162
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1282969046236
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1282969049953
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1282969050724
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1282969059211
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1282969108885
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1282969114094
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282969123138
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282969123355
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1282969174171
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1282969175964
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1282969189626
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1282969203367
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1282969255590
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282969611433
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282969611529
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1282969618645
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1282969620785
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1282969717307
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282969760871
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282969783253
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1282969814696
started,bundle,org.eclipse.wst.sse.ui,1.1.102.v200910200227,"org.eclipse.wst.sse.ui",1282969823326
started,bundle,org.eclipse.wst.xml.core,1.1.402.v201001222130,"org.eclipse.wst.xml.core",1282969823704
started,bundle,org.eclipse.wst.common.uriresolver,1.1.301.v200805140415,"org.eclipse.wst.common.uriresolver",1282969823850
started,bundle,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui",1282969823894
started,bundle,org.eclipse.wst.dtd.ui,1.0.400.v200904300717,"org.eclipse.wst.dtd.ui",1282969824180
started,bundle,org.eclipse.emf.common,2.5.0.v200906151043,"org.eclipse.emf.common",1282969824212
opened,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1282969824519
activated,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1282969824572
started,bundle,org.eclipse.wst.validation,1.2.104.v200911120201,"org.eclipse.wst.validation",1282969824948
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200911141735,"org.eclipse.wst.common.project.facet.core",1282969824971
started,bundle,org.eclipse.emf.ecore,2.5.0.v200906151043,"org.eclipse.emf.ecore",1282969825163
started,bundle,org.eclipse.jem.util,2.0.201.v201001252130,"org.eclipse.jem.util",1282969825164
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1282969825165
started,bundle,org.eclipse.wst.common.emf,1.1.301.v200908181930,"org.eclipse.wst.common.emf",1282969825592
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v200906151043,"org.eclipse.emf.ecore.xmi",1282969825629
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.301.v200908101600,"org.eclipse.wst.common.emfworkbench.integration",1282969825630
started,bundle,org.eclipse.wst.common.modulecore,1.1.301.v201001252130,"org.eclipse.wst.common.modulecore",1282969825700
started,bundle,org.eclipse.wst.xsd.core,1.1.401.v200903020335,"org.eclipse.wst.xsd.core",1282969825714
started,bundle,org.eclipse.wst.dtd.core,1.1.300.v200904181727,"org.eclipse.wst.dtd.core",1282969825736
started,bundle,org.eclipse.wst.internet.cache,1.0.301.v200805140020,"org.eclipse.wst.internet.cache",1282969825881
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282969845889
closed,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1282969845889
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282969865059
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282969865155
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1282969865189
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282969898297
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1282969905208
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282969908299
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282969908378
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1282969910755
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282969914837
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282969934433
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282969942647
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282969962328
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282970006641
failed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.showInformation",1282970006650
error,log,,,"""Show Tooltip Description"" did not complete normally.  Please see the log for more information.",1282970006653
error,log,,,"Widget is disposed",1282970006654
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282970013610
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282970015578
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282970015712
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282970015932
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282970018431
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282970034531
started,bundle,org.eclipse.mylyn.java.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.ui",1282970096210
started,bundle,org.eclipse.pde.api.tools,1.0.101.v20090714,"org.eclipse.pde.api.tools",1282970096265
started,bundle,org.eclipse.pde.api.tools.ui,1.0.101.v20090820,"org.eclipse.pde.api.tools.ui",1282970096269
started,bundle,org.eclipse.mylyn.pde.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.pde.ui",1282970096270
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282970222805
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282970224783
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.cleanAction",1282970224791
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1282970268458
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1282970360064
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1282970361406
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1282970441954
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1282970443095
opened,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1282970444605
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1282970444613
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1282970517636
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1282970520688
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1282970564604
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282970578553
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1282970578573
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282970603364
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1282970760774
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1282970764742
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282970775645
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282970775722
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282970781707
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282970781786
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1282970785765
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282970796371
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282970796448
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1282970876316
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282970880224
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282970881978
started,bundle,org.eclipse.ui.navigator,3.4.2.M20100120-0800,"org.eclipse.ui.navigator",1282970882242
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282970882352
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282970900195
executed,command,org.tigris.subversion.subclipse.ui,1.6.13,"org.tigris.subversion.subclipse.ui.commit",1282970900224
error,log,,,"org.tigris.subversion.javahl.ClientException: A conflict in the working copy obstructs the current operation\nsvn: Commit failed (details follow):\nsvn: Aborting commit: 'C:\\source\\workspace\\CadPage\\bin\\CadPage.apk' remains in conflict\n",1282970900277
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282970900867
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282970908856
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282970942236
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282970949024
executed,command,org.tigris.subversion.subclipse.ui,1.6.13,"org.tigris.subversion.subclipse.ui.commit",1282970949033
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282970949688
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282970958403
activated,perspective,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui.TeamSynchronizingPerspective",1282970983326
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282970983347
activated,view,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.sync.views.SynchronizeView",1282970984944
executed,command,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui.synchronizeLast",1282970997775
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282970998043
opened,editor,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare.CompareEditor",1282971000356
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971000386
activated,editor,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare.CompareEditor",1282971000395
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971000723
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971001467
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282971004087
closed,editor,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare.CompareEditor",1282971004087
activated,view,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.sync.views.SynchronizeView",1282971005400
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971020471
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971036101
activated,perspective,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.JavaPerspective",1282971040280
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282971040293
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1282971042409
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971046748
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971053966
executed,command,org.tigris.subversion.subclipse.ui,1.6.13,"org.tigris.subversion.subclipse.ui.commit",1282971053974
executed,command,org.tigris.subversion.subclipse.ui,1.6.13,"org.tigris.subversion.subclipse.ui.synchronize",1282971057865
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971058146
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971059198
activated,perspective,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui.TeamSynchronizingPerspective",1282971059234
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282971059253
activated,view,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.sync.views.SynchronizeView",1282971059290
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971060184
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971060623
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971066398
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971068453
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1282971068458
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1282971068458
opened,editor,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare.CompareEditor",1282971072041
activated,editor,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare.CompareEditor",1282971072069
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971072383
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971072953
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282971074883
closed,editor,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare.CompareEditor",1282971074883
activated,view,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.sync.views.SynchronizeView",1282971075871
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971081000
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971083148
executed,command,org.tigris.subversion.subclipse.ui,1.6.13,"org.tigris.subversion.subclipse.ui.revert",1282971083155
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971095317
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971102356
executed,command,org.tigris.subversion.subclipse.ui,1.6.13,"org.tigris.subversion.subclipse.ui.ignore",1282971102363
activated,perspective,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.JavaPerspective",1282971108394
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282971108408
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971113971
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971115359
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.cleanAction",1282971115366
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1282971121801
opened,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1282971124754
activated,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1282971124809
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1282971149993
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1282971157277
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282971157502
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282971157597
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1282971164552
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971181624
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971186623
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1282971186632
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282971197629
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1282971205080
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971207120
activated,view,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search.ui.views.SearchView",1282971213058
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971213175
executed,command,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search.ui.openSearchDialog",1282971213191
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282971230767
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282971230907
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1282971253055
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282971259219
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1282971262946
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971265936
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971275281
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1282971275301
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1282971281700
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971287586
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282971289504
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971289588
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1282971289597
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282971299392
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282971299475
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1282971467417
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282971471833
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282971471834
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1282971574104
activated,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1282971577476
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282971577476
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282971578471
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1282971601821
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1282971607369
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282971608416
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282971608495
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1282971622485
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282971628385
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282971628385
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1282971631538
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282971633956
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282971634032
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1282971648118
