what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283129060293
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283129070912
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283129071124
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1283129072874
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1283129073805
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1283129074498
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1283129075586
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1283129076214
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1283129076730
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1283129077520
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1283129078310
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283129081567
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283129169134
activated,perspective,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.JavaPerspective",1283129172188
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1283129175942
opened,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1283129177547
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1283129177657
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283129186187
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283129191155
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283129193245
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283129205298
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1283129222278
opened,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1283129223931
activated,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1283129223987
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1283129233859
opened,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1283129234140
activated,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1283129234174
activated,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1283129244596
activated,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1283129254259
activated,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1283129259012
activated,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1283129268371
activated,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1283129271764
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283129277885
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283129281779
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283129290506
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1283129290663
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283129295257
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283129305729
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1283129318819
opened,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1283129324794
activated,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1283129324853
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1283129333234
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283129334969
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283129731332
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283129732384
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283129830017
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1283129835011
closed,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1283129835011
closed,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1283129836388
activated,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1283129837424
closed,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1283129837424
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283129838668
closed,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1283129838669
activated,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.layout.LayoutEditor",1283129840222
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1283129845498
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1283129848463
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283129853731
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1283129861896
opened,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1283129862375
activated,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1283129862462
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283129876778
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1283129878369
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283129889067
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283129909718
executed,command,org.tigris.subversion.subclipse.ui,1.6.13,"org.tigris.subversion.subclipse.ui.commit",1283129909731
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283129910155
error,log,,,"org.tigris.subversion.javahl.ClientException: Merge conflict during commit\nsvn: Commit failed (details follow):\nsvn: File or directory 'bin' is out of date; try updating\nsvn: resource out of date; try updating\n",1283129912579
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283129918213
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283129923241
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283129938893
executed,command,org.tigris.subversion.subclipse.ui,1.6.13,"org.tigris.subversion.subclipse.ui.commit",1283129938908
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283129939615
error,log,,,"org.tigris.subversion.javahl.ClientException: Merge conflict during commit\nsvn: Commit failed (details follow):\nsvn: File or directory 'bin' is out of date; try updating\nsvn: resource out of date; try updating\n",1283129941579
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283129951352
opened,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.TypeHierarchy",1283129973531
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.TypeHierarchy",1283129973551
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1283129974227
activated,perspective,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui.TeamSynchronizingPerspective",1283129975306
activated,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1283129975327
activated,view,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.sync.views.SynchronizeView",1283129977230
executed,command,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui.synchronizeLast",1283129985348
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283129985652
opened,editor,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare.CompareEditor",1283129988096
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283129988113
activated,editor,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare.CompareEditor",1283129988126
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283129988473
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283129991551
activated,view,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.sync.views.SynchronizeView",1283130018020
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283130034911
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283130036291
executed,command,org.tigris.subversion.subclipse.ui,1.6.13,"org.tigris.subversion.subclipse.ui.synchronize",1283130065041
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283130065472
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283130068007
activated,editor,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare.CompareEditor",1283130068031
activated,view,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.sync.views.SynchronizeView",1283130076874
executed,command,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui.synchronizeLast",1283130081921
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283130082224
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283130084549
activated,editor,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare.CompareEditor",1283130084560
activated,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1283130087180
closed,editor,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare.CompareEditor",1283130087180
activated,view,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.sync.views.SynchronizeView",1283130088990
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283130093542
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283130096499
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1283130096509
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1283130096510
activated,perspective,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.JavaPerspective",1283130100981
activated,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1283130100993
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283130104687
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283130105995
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.cleanAction",1283130106003
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1283130108649
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283130115874
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283130119626
executed,command,org.tigris.subversion.subclipse.ui,1.6.13,"org.tigris.subversion.subclipse.ui.commit",1283130119640
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283130120221
error,log,,,"org.tigris.subversion.javahl.ClientException: Merge conflict during commit\nsvn: Commit failed (details follow):\nsvn: File or directory 'bin' is out of date; try updating\nsvn: resource out of date; try updating\n",1283130122334
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283130127123
activated,perspective,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui.TeamSynchronizingPerspective",1283130131802
activated,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1283130131823
activated,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.layout.LayoutEditor",1283130134213
closed,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1283130134213
activated,view,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.sync.views.SynchronizeView",1283130135220
activated,view,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui.GenericHistoryView",1283130139446
activated,view,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.sync.views.SynchronizeView",1283130141747
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283130147600
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283130151473
executed,command,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui.synchronizeAll",1283130151478
activated,perspective,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.JavaPerspective",1283130173128
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1283130173139
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1283130175759
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283130213164
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283130222719
executed,command,org.tigris.subversion.subclipse.ui,1.6.13,"org.tigris.subversion.subclipse.ui.commit",1283130222732
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283130223079
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283130239483
activated,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.layout.LayoutEditor",1283130245051
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283130245170
closed,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.layout.LayoutEditor",1283130245170
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283130246540
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283130247702
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283130248928
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283130248928
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283130249719
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283130250777
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283130250777
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283130251830
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283130251830
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1283130252971
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283130252971
executed,command,org.tigris.subversion.subclipse.ui,1.6.13,"org.tigris.subversion.subclipse.ui.synchronize",1283130286762
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283130287106
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283130290500
activated,perspective,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui.TeamSynchronizingPerspective",1283130290539
activated,view,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.sync.views.SynchronizeView",1283130290565
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283130305587
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283130307824
executed,command,org.tigris.subversion.subclipse.ui,1.6.13,"org.tigris.subversion.subclipse.ui.revert",1283130307830
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283130326337
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283130328747
executed,command,org.tigris.subversion.subclipse.ui,1.6.13,"org.tigris.subversion.subclipse.ui.commit",1283130328757
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283130347314
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283130351229
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283130351257
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283130351577
executed,command,org.tigris.subversion.subclipse.ui,1.6.13,"org.tigris.subversion.subclipse.ui.ignore",1283130351582
executed,command,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui.synchronizeLast",1283130357315
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283130357613
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283130360329
activated,perspective,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.JavaPerspective",1283130364782
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1283130364824
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283130370222
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283130374241
executed,command,org.tigris.subversion.subclipse.ui,1.6.13,"org.tigris.subversion.subclipse.ui.commit",1283130374253
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283130374596
error,log,,,"org.tigris.subversion.javahl.ClientException: Merge conflict during commit\nsvn: Commit failed (details follow):\nsvn: File or directory '.' is out of date; try updating\nsvn: resource out of date; try updating\n",1283130376199
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283130377913
activated,perspective,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugPerspective",1283130382347
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1283130382355
activated,perspective,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui.TeamSynchronizingPerspective",1283130383205
activated,view,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.sync.views.SynchronizeView",1283130383211
